SupplierID,NumberOfCustomers,AverageShareofBusiness,AverageSizeofSuppliers,AverageSizeofCustomers,CAGRBusiness,TechnologyInvestment,CountryGDP,CountryGDPGrowth,IndexOfPoliticalTurmoil,IndexOfSocialTurmoil,NumberofProducts,NumberofNewProducts,ProfitabilityLast5Years,Bankruptcy
1784,13,72.42,410.11,377.13,1.87,44.25,224.7065885,-3.41,0.462330991,0.319994507,1,1,16.13,0
1785,8,71.44,91.44,693.95,20.7,0.33,46.74712185,1.82,0.884655222,0.151884896,14,12,0.35,0
1786,6,58.25,435.43,1763.46,13.96,15.08,158.0675252,-1.2,0.775881139,0.233673452,4,1,14.18,0
1787,14,45.66,312.42,147.76,24.71,20.54,481.0012655,-0.22,0.875007532,0.892686571,16,14,0.66,0
1788,1,38.2,821.45,1568.06,11.46,23.71,1.621321288,-1.88,0.067667387,0.44735889,18,17,18.63,0
1789,1,29.7,108.06,358.19,-1.56,45.72,536.0326589,-3.48,0.760642463,0.282886888,14,5,25.05,0
1790,2,56.59,399.37,197.67,0.35,8.23,924.3201471,6.8,0.019639879,0.924999349,14,13,-0.77,0
1791,19,74.49,386.24,1894.39,-8.19,12.56,196.279067,-4.12,0.185244374,0.985669643,12,5,18.66,0
1792,18,35.54,172.94,385.29,22.58,31.37,481.1478971,-2.11,0.472422818,0.738181185,16,12,0.82,0
1793,19,22.34,929.5,1745.14,9.89,42.4,460.1857253,-1.24,0.227191744,0.476665845,16,15,13.49,0
1794,3,69.14,768.33,279.1,6.64,1.17,577.648752,1.95,0.745504658,0.041675426,20,4,-0.07,0
1795,18,63.21,503.12,339.97,1.6,12.2,129.3895181,2.41,0.272110249,0.7696765,7,5,27.17,0
1796,13,25.56,388.69,1982.86,12.02,43.34,520.9328978,5.93,0.696607477,0.6417501,13,3,-10.3,0
1797,13,74.58,265.77,1684,-3.75,45.95,528.9269551,5.47,0.553339296,0.648261688,9,3,-5.1,0
1798,12,28.95,188.49,1771.74,-14.64,37.94,595.6601443,0.59,0.311038591,0.133584275,3,3,6.9,0
1799,2,34.79,515.52,1628.06,-13.45,0.78,674.6945765,4.54,0.016984618,0.229926232,11,4,4.44,0
1800,10,45.83,644.72,753.8,12.72,5.02,872.3918463,-3.51,0.839733402,0.822121322,18,6,-6.45,0
1801,9,23.48,143.99,981.41,2.52,43.1,322.5261857,6.25,0.143574056,0.91255975,11,7,4.77,0
1802,12,77.96,670.7,1364.51,-12.62,40.95,777.8328096,-0.54,0.088303302,0.936778202,9,9,16.12,0
1803,12,55.98,579.1,1249.34,3.68,13.73,746.0822007,-1.96,0.242394125,0.487105064,7,4,18.2,0
1804,9,15.26,617.41,665.12,-3.96,29.68,781.3229749,1.35,0.667197341,0.621590626,9,9,-7.75,1
1805,4,56.71,787.99,293.33,23.38,35.47,229.1670302,-4.24,0.93181842,0.614697294,12,0,26.17,0
1806,1,60.6,938.21,1535.13,8.14,35.45,533.6791128,6.44,0.086558076,0.943161207,1,1,-8.55,0
1807,13,22.01,90.61,577.45,18.68,37.04,513.6654431,2.4,0.211591607,0.104114515,11,2,10.06,0
1808,19,49.5,428.77,901.93,3.03,3.53,574.1465363,1.97,0.584053064,0.862557993,12,12,15.81,0
1809,8,48.32,270.69,1815.7,20.19,15.45,961.3894553,3.88,0.363558774,0.202886345,2,0,12.07,0
1810,18,29.5,504.84,999.81,-2.17,38.69,630.3158243,2.72,0.321064044,0.638082279,3,0,10.09,0
1811,1,64.31,174.43,862.31,23.6,42.13,691.6696441,1.11,0.965450004,0.76326247,20,4,19.21,0
1812,1,20.77,376.65,132.23,16.5,33.13,797.3577479,4.61,0.206949152,0.91721205,9,1,6.9,0
1813,7,57.81,748.27,1760.13,4.06,21.16,644.7174485,-3.76,0.795660745,0.182425279,2,2,20.4,0
1814,6,27.32,920.79,203.64,-5.98,0.01,451.3753676,-2.46,0.35962417,0.105330669,1,0,18.43,0
1815,5,15.63,255.4,1014.76,10.14,40.29,309.6234938,-2.53,0.00806301,0.45363213,15,14,-10.35,0
1816,5,69.72,582.3,1342.44,18.15,25.44,68.7684452,2.6,0.722794747,0.538905519,10,1,5.34,0
1817,2,63.68,339.74,851.07,10.02,7.34,381.5934941,-3.47,0.544406029,0.743926062,15,11,-10.34,0
1818,10,43.57,483.37,186.15,14.17,13.93,852.8787956,0.98,0.211100158,0.649460819,8,1,7.8,0
1819,10,26.04,445.84,961.06,20.31,13.91,568.4614357,4.6,0.843371755,0.989454449,12,7,6.15,0
1820,9,65.9,792.68,1602.03,24.12,22.87,842.8195663,6.59,0.51934007,0.653160081,9,7,5.84,0
1821,19,70.34,486.46,1832.72,7.66,2.05,834.1249916,4.92,0.17164759,0.864697518,16,10,27.22,0
1822,2,20.45,100.13,1251.26,-13.8,21.26,763.7168522,0.92,0.2304309,0.656618539,19,4,14.73,0
1823,8,42.93,373.42,460.02,-7.66,30.55,401.7586286,-0.39,0.730965633,0.416450313,6,6,6.02,0
1824,1,34.73,312.83,1848.32,-1.36,5.02,273.4149354,-4.45,0.528366173,0.518757825,14,4,12.32,0
1825,18,78.7,762.52,481.31,3.04,16.17,322.7001645,-4.26,0.344609985,0.614182471,6,3,6.08,0
1826,7,51.76,726.11,1896.18,24.26,4.12,796.8236519,-1.57,0.182095518,0.961386701,10,3,15.87,0
1827,2,27.2,649.25,423.29,12.3,21.97,420.1039568,0.21,0.607895307,0.53925253,4,3,12.4,0
1828,7,26.51,263.85,658.86,-7.21,4.59,203.9061329,5.29,0.436254482,0.203004272,16,14,7.77,0
1829,13,47.26,837.94,1327.82,20.29,20.01,26.53555707,5.02,0.991951712,0.933416327,13,6,1.25,0
1830,13,28.58,355.61,711.92,5.37,49.22,247.7366203,-2.84,0.388369472,0.868193013,6,5,22.1,0
1831,4,38.88,234.06,1287.15,16,23.68,936.5550866,-5.34,0.771553233,0.118489412,18,11,25.4,0
1832,20,63.59,504.51,930.62,-10.58,26.98,938.5380046,4.81,0.824535703,0.197697908,8,5,3.06,0
1833,6,66.91,322.19,383.65,-14.84,11.51,773.1522189,-5.3,0.179201445,0.857179041,10,3,20.64,0
1834,12,29.02,694.1,1096.45,12.96,2.74,629.997406,1.24,0.400578793,0.096540576,11,2,15.53,0
1835,20,53.63,749.92,1755.97,16.38,47.18,43.10545997,1.12,0.281403324,0.910279725,12,7,3.35,0
1836,2,71.2,912.24,407.55,-6.86,11.41,772.0195542,-0.86,0.3357511,0.704477045,19,14,19.41,0
1837,7,77.71,223.32,1468.4,12.04,37.87,204.3182165,6.87,0.126103976,0.331151468,12,11,-9.86,0
1838,17,56.53,724.55,1745.3,7.42,46.04,910.0664271,5.56,0.397828616,0.976463171,6,0,0.98,0
1839,3,63.22,304.2,941.78,-11.57,49.08,912.7010364,-2.46,0.148629058,0.496431893,2,2,27.54,0
1840,18,66.02,748.94,1086.85,14.03,31.11,309.3498084,-2.29,0.000980889,0.912218784,7,5,3.68,0
1841,3,79.05,834.1,971.19,21.72,9.45,962.0381342,1.28,0.629572928,0.44150557,12,4,5.97,0
1842,6,49.98,74.71,172.46,-6.9,33.12,415.155682,-1.55,0.764566331,0.703264273,5,0,3.63,1
1843,20,69.24,752.43,1867.94,17.93,45.87,38.72785686,-5.05,0.240196104,0.419571516,4,0,16.69,0
1844,13,44.7,78.39,678.48,-0.59,14.3,19.10300821,3.47,0.318854996,0.481926603,9,4,28.72,0
1845,17,45.71,923.58,608.91,22.3,38.21,509.973331,4.74,0.356728567,0.660257214,18,0,26.75,0
1846,9,55.54,204.08,310.23,18.98,47.48,486.1018766,6.03,0.804259795,0.355094877,17,1,4.37,0
1847,4,51.56,724.31,1860.73,12.68,13.85,446.1975112,-4.37,0.492354598,0.638623151,9,2,25.74,0
1848,16,14.81,326.94,909.04,20.66,46.98,417.364369,-0.2,0.04178175,0.190239905,18,11,9.7,0
1849,5,34.28,821.87,552.6,22,9.96,735.6020385,3.49,0.578027678,0.824707293,4,3,14.61,0
1850,9,75.33,587.28,1832.33,11.56,48.86,958.0365097,4.62,0.507851322,0.321956201,3,3,12.71,0
1851,9,63.61,382.26,1620.05,-5.68,45.03,886.3687805,5.94,0.697431733,0.763695254,16,6,3.54,0
1852,16,71.07,232.77,830.9,24.67,4.66,563.4778921,1.92,0.151600582,0.806973114,4,2,-0.89,0
1853,6,79.44,555.24,1034.78,23.44,14.5,81.68237891,-0.85,0.92226938,0.966759025,15,11,27.43,0
1854,4,20.59,10.39,1167.95,5.22,22.22,231.6028126,-3.76,0.198218985,0.763492966,13,3,5.04,0
1855,20,77.84,441.69,1995.79,-10.67,47.23,858.3289392,-1.03,0.032642864,0.440874968,19,9,25.42,0
1856,8,12.82,648.32,981.17,-3.27,3.61,636.2817712,6.64,0.709012158,0.908410367,14,3,23.77,1
1857,18,49.79,845.84,929.61,7.59,1.38,28.90549735,-0.29,0.626425073,0.286209067,3,1,-0.37,0
1858,12,73.27,894.12,1742.2,8.83,28.14,163.305817,-3.17,0.277004409,0.053202061,18,2,4.43,0
1859,12,45.18,46.4,1194.81,1.38,5.59,615.9862068,-3.96,0.92758114,0.326390362,12,9,11.6,0
1860,18,26.63,435.16,1732.74,7.18,0.02,185.81467,6.39,0.017988179,0.615906413,16,5,0.04,0
1861,19,47.48,133.73,1563.94,13.76,4.47,698.6847739,5.32,0.9673216,0.892797171,13,8,12.81,0
1862,9,29.2,342.39,1462.72,10.01,40.19,268.124113,3.77,0.315402105,0.060365474,1,1,21.41,0
1863,1,61.56,125.65,1302.36,20.39,19.7,715.8083747,-0.76,0.155473361,0.992366185,17,15,24.42,0
1864,4,28.49,414.3,490.73,6.26,16.75,415.1470956,-3.32,0.243781372,0.948625723,13,3,-10.4,0
1865,12,68.59,649.55,1673.91,14.07,0.24,895.9396085,-3.86,0.826004765,0.177418483,5,1,12.04,0
1866,1,24.99,285.53,597.28,9.93,12.26,780.7442716,1.53,0.168419749,0.981331899,20,12,1.54,0
1867,17,38.1,182.13,396.68,4.12,11.42,270.0514442,-3.9,0.586343088,0.690924416,6,4,-9.73,1
1868,12,44.04,508.82,216.38,-0.18,37.81,45.72574955,-4.15,0.036667719,0.986962218,9,5,11.3,0
1869,18,12.89,21.51,1696.12,4.36,23.65,135.7234139,4.77,0.151151387,0.087581685,14,6,17.16,0
1870,9,53.49,608.16,1664.64,-6.02,44.02,319.9776185,-5.2,0.562045095,0.407731697,12,9,2.31,0
1871,14,77.91,603.4,1230.17,10.43,20.46,397.0541367,4.47,0.441724663,0.135283868,15,8,27.15,0
1872,14,48.44,384,612.07,-12.6,44.44,415.316406,5.07,0.309448161,0.831620045,12,7,12.79,0
1873,20,65.01,70.18,105.86,18,22.11,20.45344433,-1.32,0.96498233,0.389599974,10,9,-1.02,0
1874,12,11.69,82.36,1398.48,-0.28,36.27,137.9387114,4.3,0.864699872,0.561518265,8,7,-8.6,1
1875,1,20.91,757.63,1252.5,-3.54,12.76,510.2003024,-2.37,0.987647862,0.54996036,10,1,24.53,1
1876,12,47.62,645.37,236.76,20.7,7,211.3983191,-2.22,0.694406917,0.234115778,7,2,12.84,0
1877,5,34.28,161.93,127.92,-12.84,8.15,742.1716043,-4.93,0.951911845,0.228285813,20,1,-4.01,1
1878,11,16.82,654.43,726.19,2.71,21.82,772.4439518,5.04,0.104728102,0.12624287,8,1,1.32,0
1879,6,57.82,304.83,1534.25,13.38,9.47,293.3490502,6.89,0.449216308,0.216237172,10,1,8.74,0
1880,6,17.35,791.27,1975.82,-1.8,25.57,481.2037653,1.73,0.333509329,0.103106916,10,2,6.55,0
1881,13,11.54,231,256.73,13.52,14.23,9.114561586,3.33,0.391373909,0.47765381,19,5,-7.49,0
1882,3,41.25,274.09,851.92,-8.62,42.86,633.2765248,-1.1,0.000833137,0.95916001,20,7,24.59,0
1883,19,21.93,879.9,862.1,-7.97,37.2,433.7244202,3.81,0.115248732,0.056757495,1,1,-0.07,0
1884,8,76.99,941.79,1542.74,-2.93,49.64,655.9946173,1.17,0.829557936,0.786885068,5,1,23.71,0
1885,18,54.3,594.77,1048.28,13.95,22.32,194.7009587,5.33,0.909572383,0.553782148,9,0,21.89,0
1886,18,71.21,524.84,1465.61,13.24,32.23,976.7311568,-4.73,0.637621261,0.275452732,17,14,1.05,0
1887,4,30.76,347.05,1341.87,11.78,4.46,209.3932818,-2.25,0.26955925,0.535122031,19,17,-8.22,0
1888,17,73.6,530.54,1021.91,-9.29,20.84,285.1440606,-1.41,0.644483991,0.447724797,6,5,10.5,0
1889,17,19.45,770.26,271.19,10.07,28.17,927.2420792,0.95,0.747175422,0.653761313,6,1,24.11,0
1890,12,48.88,723.07,302.45,7.14,43.72,821.3913839,-0.85,0.386198052,0.345479461,8,1,-10.09,0
1891,4,74.52,321.06,543.27,3.75,1.7,37.20460284,-3.04,0.660378189,0.103783134,13,4,28.54,0
1892,11,45.99,623.78,736.81,-2.84,45.61,699.15928,4.8,0.205093138,0.666194434,1,1,-9.56,0
1893,14,59.35,324.95,746.82,24.98,20.5,663.1185426,3.97,0.388400376,0.617684328,17,11,3.23,0
1894,8,52.06,285.36,696.49,-13.2,45.14,953.8249365,-4.17,0.629214637,0.692417953,13,10,-5.23,0
1895,2,52.12,158.51,150.73,-4.53,19.66,954.3602555,-1.35,0.303740558,0.384770392,18,9,-9.82,0
1896,18,60.34,918.38,1423.17,6.78,40.15,653.5836068,-3.64,0.034310771,0.975520907,14,2,-4.51,0
1897,3,55.31,203.19,135.67,8.95,49.18,340.3292884,-4.86,0.955117621,0.774717095,17,16,18.08,0
1898,16,15.91,94.16,376.91,-12.51,31.41,381.3604229,-3.5,0.484022704,0.287847178,2,0,14.33,1
1899,10,51.85,565.42,741.43,18.7,20.32,781.1934961,4.63,0.229866342,0.234580341,5,3,-8.35,0
1900,1,46.65,202.88,889.03,-10.42,27.6,963.7670759,6.15,0.201130096,0.517379687,1,1,20.49,0
1901,14,65.95,709.27,1862.85,11.89,26.55,313.9732786,1.74,0.815334896,0.079097392,10,0,12.32,0
1902,3,65.11,896.22,466.49,-9.59,13.05,837.3922128,6.14,0.201682119,0.99671879,16,11,16.48,0
1903,8,69.77,90.36,612.46,21.04,42.86,393.0539411,-3.56,0.373587675,0.460480162,9,5,2.45,0
1904,18,48.6,55.35,1539.65,-1.39,1.45,133.1200091,6.79,0.158687532,0.512391413,6,0,21.29,0
1905,5,18.2,882.57,1771.71,-1.82,38.49,714.2788251,4.41,0.906494897,0.537565811,2,0,2.63,1
1906,13,41.21,263.19,465.35,23.17,44.32,532.1098005,-3.59,0.765179981,0.976230881,20,5,24.84,0
1907,2,50.23,652.19,1402.11,-4.2,8.57,772.6458772,-3.8,0.969076695,0.532353068,16,11,-4.64,1
1908,7,43.62,580.09,1764.72,14.47,12.4,189.4433391,-4.98,0.465232592,0.779122754,16,8,7.46,0
1909,6,78.76,776.28,427.37,-3.67,49.5,957.3367569,-0.75,0.183446659,0.252658733,11,2,13.31,0
1910,15,34.33,812.08,185.71,21.56,42.54,646.5605864,-3.32,0.350689082,0.567034048,17,0,19.29,0
1911,15,78.65,473.71,265.92,23.9,1.49,736.3787303,-5.4,0.392428035,0.34040172,5,1,13.57,0
1912,20,60.84,291.01,412.7,4.05,48.85,32.37927026,-1.5,0.651377206,0.225444014,18,7,1.08,0
1913,16,44.92,930.34,855.33,-11.41,2.96,685.0568093,4.14,0.51901023,0.474975925,20,19,3.86,0
1914,19,69.87,17.83,1020.67,6.77,48.4,805.0202409,-5.76,0.780713468,0.38990713,7,3,28.27,0
1915,14,46.67,33.43,379.05,-3.2,21.08,228.0021193,-0.16,0.604795851,0.737407524,19,19,5.21,0
1916,14,44.59,592.87,1667.55,10.06,16.29,977.7379629,-5.65,0.136180126,0.733295274,5,5,16.49,0
1917,4,26.96,934.47,1206.8,10.15,38.49,555.4420978,-3.95,0.72616779,0.834175377,1,1,1.47,1
1918,14,47.28,567.39,183.6,22.08,35.47,781.8925189,4.75,0.782945542,0.558923923,1,0,-10.55,0
1919,10,26.43,706.04,268.67,-7.63,10.91,454.8132845,2.25,0.044790008,0.102200713,6,1,-2.51,0
1920,13,48.13,647.56,149.28,1.62,38,43.65087203,0.96,0.835023806,0.227215487,18,9,-10.82,0
1921,19,12.36,867.25,850.23,2.53,24.97,517.636919,-4.59,0.619086775,0.753356521,11,4,27.96,0
1922,5,21.24,135.41,810.3,-3.67,8.85,106.8864257,1.84,0.307106653,0.446918885,15,3,-6.84,1
1923,7,20.77,742.11,1805.25,23.41,37.66,193.4920686,4.96,0.097440944,0.467591647,19,8,2.94,0
1924,16,52.3,480.46,1987.06,3.3,33.12,951.9405826,1.04,0.753469422,0.90124914,18,10,21.09,0
1925,8,78.94,167.52,1910.05,20.38,37.13,531.5730772,-0.86,0.425398744,0.826247833,15,14,15.72,0
1926,8,19.74,63.78,1509.66,19.49,5.19,803.2566038,4.2,0.493648745,0.571746952,18,0,6.76,0
1927,16,43.79,400.86,1214.88,-9.56,18.38,333.2007139,-2.97,0.653786534,0.812737754,1,1,-1.65,0
1928,7,25.72,404.82,1272.46,0.67,12.01,488.8363204,2.33,0.176605536,0.224768623,12,8,-1.83,0
1929,8,17.29,715.12,1335.98,4.06,1.74,519.2156629,-0.94,0.964997719,0.422149214,15,14,-6.74,1
1930,1,75.94,821.8,1692.25,-2.15,10.16,181.4761814,-0.66,0.741315193,0.97903171,4,1,-5.42,1
1931,11,60.63,232.85,1608.16,17.82,34.19,431.1527403,-0.72,0.079974906,0.017652612,6,3,17.85,0
1932,6,14.62,218,1259.42,9.52,4.44,582.0123663,-1.41,0.425109412,0.688897717,8,7,18.79,0
1933,1,55.14,754.74,813.35,16.9,39.65,619.658533,6.4,0.623611335,0.601323365,16,14,27.67,0
1934,4,42.45,132.96,906.16,19.24,43.02,829.0739078,-0.62,0.108914065,0.937496645,16,2,12.82,0
1935,3,36.11,545.58,1649.62,-12.61,2.08,34.58836162,-3.8,0.163364192,0.382441496,9,6,15.87,0
1936,19,27.38,29.07,1518.03,18.27,7.67,822.3034104,0.86,0.993588321,0.739813327,4,0,28.88,0
1937,15,65.52,937.76,1025.3,-7.06,42.82,52.2939354,-1.53,0.681200619,0.881010874,6,5,12.23,0
1938,6,67,264.49,1106.75,4.61,7.18,826.6437665,1.57,0.109942581,0.12722273,19,1,7.05,0
1939,10,42.6,569.97,727.43,12.66,18.23,576.2931368,5.03,0.238027242,0.892394608,17,11,8.13,0
1940,19,20.73,50.16,1966.63,5.87,41.64,519.2672163,-1.74,0.036272817,0.549379161,17,7,9.59,0
1941,4,68.8,226.84,727.32,10.5,23.61,538.0992069,6.75,0.319636122,0.022251867,6,3,-0.81,0
1942,12,60.3,742.08,1385.99,1.98,46.87,607.0509331,3.37,0.363250953,0.002948287,3,3,24.72,0
1943,9,72.32,761.84,273.01,6.82,4.46,392.9256261,-0.1,0.999958613,0.314602089,3,2,28.35,0
1944,2,63.65,293.48,807.04,12.04,44.15,796.766094,3.94,0.927548414,0.421918689,3,1,1.91,1
1945,15,59.76,317.06,415.15,12.49,12.33,352.7392779,1.75,0.088784881,0.707936061,20,3,11.83,0
1946,14,51.9,650.31,975.18,16.53,46.31,595.5862329,-2.64,0.438865029,0.427940689,1,1,6.89,0
1947,12,42.99,633.1,1382.72,-10.13,2.29,961.726643,-4.56,0.843302557,0.867995218,18,6,27.31,0
1948,10,47.12,357.83,196.54,-10.75,42.9,819.7115942,2.9,0.805655201,0.50641448,5,2,18.33,1
1949,9,26.66,882.04,906.82,-9.84,16.28,277.604794,1.87,0.976310534,0.847166454,1,1,-7.23,1
1950,13,45.51,555.78,190.75,-7.75,40.69,100.5624849,2.75,0.599889236,0.724324695,5,2,-10.15,1
1951,11,27.02,866.14,558.62,17.19,24.06,697.0049285,2.45,0.509623914,0.164961394,3,3,2.85,0
1952,17,60.56,585.34,532.36,11.9,6.52,669.8327975,5.38,0.102617446,0.305261892,6,2,21.82,0
1953,11,75.06,473.26,1970,-12.98,28.1,176.7599499,5.14,0.143653572,0.555033446,12,8,20.95,0
1954,16,59.63,313.78,1106.08,-0.22,47.72,256.5907586,3.26,0.930089731,0.728355385,9,0,0.05,1
1955,15,72.8,130.32,1036.43,13.81,48.47,763.8256734,5.33,0.742756312,0.126300232,12,6,-0.63,0
1956,19,45.97,274.61,1002.96,24.12,37.18,925.0338572,-2.62,0.097408029,0.801362174,6,3,15.1,0
1957,2,66.72,456.9,1862.69,4.78,31.06,102.4923217,2.56,0.200161678,0.022073904,18,17,28.26,0
1958,15,62.76,632.32,1610.77,-1.01,29,909.3286641,2.87,0.730925787,0.292930118,8,4,18.16,0
1959,15,14.28,456.23,1026.62,10.34,13.65,744.6233486,-0.12,0.335678834,0.238277444,16,10,8.84,0
1960,10,14.46,53.29,510.07,4.95,26.1,684.8357712,-0.43,0.014989874,0.662317981,18,1,13.54,0
1961,18,27.82,756.54,751.76,20.32,17.46,235.2933135,-2.05,0.129525553,0.782920722,12,11,13.99,0
1962,1,30.51,484.54,1246.56,-3.74,20.2,218.3707978,-1.83,0.440885228,0.258910625,7,7,25.13,0
1963,4,56.6,250.34,519.8,18.06,12,824.4032047,-1.24,0.033178739,0.794079318,4,3,11,0
1964,6,76.16,542.94,1664.61,19.49,1.17,854.8432962,4.64,0.211471176,0.482331439,20,12,14,0
1965,16,75.5,80.06,666.74,-3.76,49.1,487.3741052,-5.66,0.193300206,0.382672025,15,8,16.67,0
1966,9,21.8,308.78,670.25,17.51,30.96,818.0412201,-4.02,0.622870882,0.736677329,2,0,24.94,0
1967,18,41.46,505.01,1419.51,0.93,21,702.0201432,-2.7,0.638455566,0.369025778,20,15,9.86,0
1968,8,29.27,734.47,277.06,23.12,22.74,620.8756632,5.47,0.255830989,0.40847668,5,0,22.83,0
1969,10,37.51,168.68,992.92,-2.54,30.53,869.6143524,-4.44,0.878582179,0.389853339,2,0,18.07,1
1970,3,21.06,108.74,1243.18,-13.65,6.28,961.8125606,-3.69,0.9148509,0.456616481,1,0,19.13,1
1971,6,64.11,111.91,511.12,-2.04,11.74,702.2545539,-0.47,0.195088934,0.101054332,15,15,8.06,0
1972,7,11.56,648.78,850.37,8.43,35.91,203.7633963,4.11,0.682493413,0.718305947,17,0,7.07,0
1973,2,32.36,56.52,1172.58,7.37,49.59,468.0948805,6.39,0.006617673,0.283059237,12,0,-9.39,0
1974,4,67.78,82.53,1102.79,17.06,8.62,311.6327378,-0.44,0.190953159,0.178130136,20,9,19.28,0
1975,7,24.83,94.66,1998.23,19.54,31.51,836.6453757,-1.7,0.115523137,0.539499321,9,5,23.94,0
1976,2,64.56,416.44,948.57,8.82,9.98,380.0058115,-4.15,0.892274374,0.82152567,17,14,-0.5,0
1977,12,73.68,312.45,1264.41,2.46,37.52,598.344465,2.84,0.708122329,0.653670536,7,7,-0.21,0
1978,16,45.18,910.9,652.75,-0.45,49.14,143.792775,-0.76,0.719292744,0.198401504,4,3,2.72,0
1979,2,53.5,195.19,1999.38,1.85,30.65,432.1954164,4.13,0.25323256,0.767374019,12,5,0.04,0
1980,19,33.85,755.34,1512.18,-3.59,25.09,155.1882742,-4.46,0.805910254,0.860641837,4,3,4.04,1
1981,9,37.4,649.7,1885.2,1.19,48.92,849.2771445,-1.48,0.142356417,0.240838126,4,0,13.51,0
1982,5,19.89,932.01,1702.67,22.99,19.66,651.6855613,-4.49,0.240859466,0.584470692,10,2,0.53,0
1983,10,75.08,631.38,226.29,-13.13,29.27,559.6641137,5.66,0.84381469,0.198063398,13,6,7.4,1
1984,18,69.83,385.99,1107.45,20.52,5.68,998.3432412,-1.7,0.507069624,0.729039604,9,8,11.84,0
1985,2,59.24,760.84,881.51,-2.35,35.03,605.7365742,-0.42,0.731746525,0.11905289,15,12,13.71,0
1986,11,20.66,58.46,1203.01,9.93,19.63,151.4240485,-2.96,0.46083751,0.434087769,4,2,5.81,0
1987,14,78.48,450.86,800.12,22.74,1.83,340.2071527,3.97,0.748009809,0.103131136,5,0,0.73,0
1988,16,66.36,15.65,168.65,13.58,14.71,649.1592886,-4.98,0.508732087,0.003103004,11,5,5.22,0
1989,14,45.07,150.18,1526.78,-2.38,49.73,231.2953218,4.12,0.970049249,0.301153433,8,4,10.31,0
1990,14,69.3,670.16,580.61,14.87,20.11,409.045946,0.69,0.741876956,0.559199315,12,4,-5.59,0
1991,20,17.54,668.99,1583.08,23.93,20.79,523.0344601,3.38,0.347429606,0.932433606,14,13,3.03,0
1992,11,51.01,531.7,1442.61,-6.26,7.35,852.1565177,5.28,0.470575041,0.247007613,15,10,15.07,0
1993,2,37.07,653.98,1872.38,21.87,11.61,845.066982,3.8,0.393060813,0.98400544,11,3,12.49,0
1994,3,54.92,122.77,970.07,4.33,37.15,612.4087243,-4.31,0.295070743,0.411553431,12,10,6.09,0
1995,7,68.52,104.98,1179.68,13.25,46.47,616.8762607,-0.71,0.381457244,0.837974851,16,16,22.88,0
1996,17,48.21,784.86,180.81,6.41,20.01,61.86700107,-3.91,0.927969922,0.596097616,10,5,28.83,0
1997,9,37.69,36.96,1709.72,-12.71,35.15,716.7721708,-2.88,0.420382604,0.694926522,1,0,20.92,0
1998,18,33.56,803,1173.79,20.39,2.63,331.5407444,5.32,0.500799488,0.40278849,9,5,18.35,0
1999,11,44.01,29.15,1813.04,-10.8,30.02,452.1811484,-2.4,0.561490521,0.890140299,1,1,21.58,0
2000,15,54.13,171.46,294.72,0.32,37.88,585.5424106,3.24,0.789288401,0.293995444,6,5,-7.57,0
2001,19,68.36,637.49,1027.21,16.82,37.57,217.5022226,-2.7,0.399646636,0.655887212,18,0,13.4,0
2002,12,55.12,892.24,600.02,-11.82,43.17,90.18344989,4.08,0.428578746,0.849186888,9,3,-1.12,0
2003,9,68.84,767.08,1953.14,17.54,48.56,581.5397099,-2.96,0.099822005,0.615842037,2,2,4.65,0
2004,2,33.42,633.7,1846.31,-12.52,12.52,998.544292,-5.61,0.827845065,0.926766571,7,4,-4.84,1
2005,9,30.49,72.25,1102.11,0.87,8.8,125.2351247,-2.41,0.300982177,0.081183365,3,1,22,0
2006,11,76.18,599.27,314.15,6.1,44.14,50.17065239,-0.74,0.257480227,0.185976808,19,16,11.97,0
2007,1,68.88,684.96,613.14,20.12,28.79,491.1331338,0.94,0.579019037,0.003022354,16,14,8.26,0
2008,20,42.18,512.83,450.84,4.47,27.76,369.4322682,-5.32,0.245927757,0.342422282,12,10,6.03,0
2009,12,39.03,310.8,1118.49,-4.33,28.49,117.252907,-2.56,0.056360193,0.480696151,3,2,-7.04,0
2010,15,30.94,575.21,754.71,5.43,30.64,344.3108554,-0.3,0.703730263,0.468438918,2,0,5.15,0
2011,5,69.23,841.28,1059.64,14.42,44.64,941.042813,3.29,0.588142392,0.346585928,5,4,28.54,0
2012,18,69.32,47.25,1816.84,18.41,23.6,155.3082253,-5.25,0.02338065,0.395931485,17,5,-2.11,0
2013,11,40.76,776.99,853.33,-0.91,41.29,195.9990573,-2.86,0.538112522,0.112261965,9,8,8.48,0
2014,5,27.69,545.03,503.23,3.82,23.01,932.8416245,4.41,0.453987028,0.634458605,11,3,-10.42,0
2015,19,30.63,743.22,1558.09,11.6,10.68,584.729041,4.85,0.755069118,0.37371339,14,13,14.07,0
2016,10,77.91,288.04,1604.28,-6.06,40.93,131.4868838,-2.51,0.410560995,0.029020555,12,7,3.62,0
2017,2,21.31,560.53,215.96,24.59,1.54,891.6165952,4.37,0.249189285,0.590179838,15,13,-7.77,0
2018,10,72.81,283.69,345.51,-10.48,23.34,221.7339659,-0.39,0.203092068,0.47233188,11,6,18.76,0
2019,4,76.95,900.95,1631.28,-4.6,0.94,692.1893941,-0.01,0.848599716,0.138197179,8,8,2.97,0
2020,10,59.3,690.24,430.32,3.19,37.14,148.5265585,2.24,0.838988193,0.748417429,1,0,17.93,0
